table_id,calendar_year,recid,symbol,page,schedule_number,base_schedule_number,fund_code,fund_name,table_kind,column_boundaries,row_count,csv_path
2019-p015-financial-performance-1.2-y114,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,15,1.2,1.2,CAF,Trust Fund in Support of Peace and Security in the Central African Republic,financial_performance,"[0.0, 317.31, 409.51, 500.21, 613.0]",22,data/trust-fund-schedules/stage1/tables/2019-p015-financial-performance-1.2-y114.csv
2019-p016-voluntary-contribution-1.2.1-y086,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,16,1.2.1,1.2,CAF,Trust Fund in Support of Peace and Security in the Central African Republic,voluntary_contribution,"[0.0, 197.88, 310.33, 408.78, 495.55, 613.0]",8,data/trust-fund-schedules/stage1/tables/2019-p016-voluntary-contribution-1.2.1-y086.csv
2019-p017-financial-position-1.3-y145,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,17,1.3,1.3,CIB,Trust Fund in Support of the Construction and Renovation of the United Nations Compound in Baghdad,financial_position,"[0.0, 311.05, 403.55, 498.57, 613.0]",38,data/trust-fund-schedules/stage1/tables/2019-p017-financial-position-1.3-y145.csv
2019-p018-financial-performance-1.3-y114,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,18,1.3,1.3,CIB,Trust Fund in Support of the Construction and Renovation of the United Nations Compound in Baghdad,financial_performance,"[0.0, 316.71, 409.21, 500.21, 613.0]",22,data/trust-fund-schedules/stage1/tables/2019-p018-financial-performance-1.3-y114.csv
2019-p019-financial-position-1.4-y145,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,19,1.4,1.4,CPK,Trust Fund for Peacekeeping Support Activities,financial_position,"[0.0, 311.04, 403.54, 498.57, 613.0]",38,data/trust-fund-schedules/stage1/tables/2019-p019-financial-position-1.4-y145.csv
2019-p020-financial-performance-1.4-y114,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,20,1.4,1.4,CPK,Trust Fund for Peacekeeping Support Activities,financial_performance,"[0.0, 317.31, 409.51, 500.21, 613.0]",22,data/trust-fund-schedules/stage1/tables/2019-p020-financial-performance-1.4-y114.csv
2019-p021-voluntary-contribution-1.4.1-y084,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,21,1.4.1,1.4,CPK,Trust Fund for Peacekeeping Support Activities,voluntary_contribution,"[0.0, 222.18, 325.73, 416.19, 495.96, 613.0]",10,data/trust-fund-schedules/stage1/tables/2019-p021-voluntary-contribution-1.4.1-y084.csv
2019-p022-financial-position-1.5-y138,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,22,1.5,1.5,CTD,Trust Fund for the Counter-Terrorism Committee Executive Directorate,financial_position,"[0.0, 302.86, 399.46, 498.57, 613.0]",38,data/trust-fund-schedules/stage1/tables/2019-p022-financial-position-1.5-y138.csv
2019-p023-financial-performance-1.5-y114,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,23,1.5,1.5,CTD,Trust Fund for the Counter-Terrorism Committee Executive Directorate,financial_performance,"[0.0, 317.31, 409.51, 500.21, 613.0]",22,data/trust-fund-schedules/stage1/tables/2019-p023-financial-performance-1.5-y114.csv
2019-p024-voluntary-contribution-receivable-1.5.1-y084,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,24,1.5.1,1.5,CTD,Trust Fund for the Counter-Terrorism Committee Executive Directorate,voluntary_contribution_receivable,"[0.0, 230.18, 318.7, 413.73, 613.0]",8,data/trust-fund-schedules/stage1/tables/2019-p024-voluntary-contribution-receivable-1.5.1-y084.csv
2019-p024-voluntary-contribution-1.5.1-y199,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,24,1.5.1,1.5,CTD,Trust Fund for the Counter-Terrorism Committee Executive Directorate,voluntary_contribution,"[0.0, 221.22, 327.43, 420.6, 502.92, 613.0]",8,data/trust-fund-schedules/stage1/tables/2019-p024-voluntary-contribution-1.5.1-y199.csv
2019-p024-other-transfer-allocation-contributions-1.5.1-y324,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,24,1.5.1,1.5,CTD,Trust Fund for the Counter-Terrorism Committee Executive Directorate,other_transfer_allocation_contributions,"[0.0, 230.11, 318.54, 411.72, 613.0]",4,data/trust-fund-schedules/stage1/tables/2019-p024-other-transfer-allocation-contributions-1.5.1-y324.csv
2019-p025-financial-position-1.6-y145,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,25,1.6,1.6,CTI,Trust Fund for Counter-Terrorism,financial_position,"[0.0, 302.86, 399.46, 498.57, 613.0]",41,data/trust-fund-schedules/stage1/tables/2019-p025-financial-position-1.6-y145.csv
2019-p026-financial-performance-1.6-y114,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,26,1.6,1.6,CTI,Trust Fund for Counter-Terrorism,financial_performance,"[0.0, 317.31, 409.51, 500.21, 613.0]",22,data/trust-fund-schedules/stage1/tables/2019-p026-financial-performance-1.6-y114.csv
2019-p027-voluntary-contribution-receivable-1.6.1-y083,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,27,1.6.1,1.6,CTI,Trust Fund for Counter-Terrorism,voluntary_contribution_receivable,"[0.0, 245.05, 328.67, 418.54, 613.0]",15,data/trust-fund-schedules/stage1/tables/2019-p027-voluntary-contribution-receivable-1.6.1-y083.csv
2019-p027-voluntary-contribution-1.6.1-y255,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,27,1.6.1,1.6,CTI,Trust Fund for Counter-Terrorism,voluntary_contribution,"[0.0, 236.35, 337.22, 425.22, 502.62, 613.0]",25,data/trust-fund-schedules/stage1/tables/2019-p027-voluntary-contribution-1.6.1-y255.csv
2019-p028-financial-position-1.8-y145,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,28,1.8,1.8,DAA,United Nations Regional Centre for Peace and Disarmament in Africa,financial_position,"[0.0, 311.04, 403.54, 498.57, 613.0]",40,data/trust-fund-schedules/stage1/tables/2019-p028-financial-position-1.8-y145.csv
2019-p029-financial-performance-1.8-y114,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,29,1.8,1.8,DAA,United Nations Regional Centre for Peace and Disarmament in Africa,financial_performance,"[0.0, 317.31, 409.51, 500.21, 613.0]",22,data/trust-fund-schedules/stage1/tables/2019-p029-financial-performance-1.8-y114.csv
2019-p030-voluntary-contribution-1.8.1-y084,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,30,1.8.1,1.8,DAA,United Nations Regional Centre for Peace and Disarmament in Africa,voluntary_contribution,"[0.0, 222.18, 325.73, 416.19, 495.96, 613.0]",15,data/trust-fund-schedules/stage1/tables/2019-p030-voluntary-contribution-1.8.1-y084.csv
2019-p030-other-transfer-allocation-contributions-1.8.1-y273,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,30,1.8.1,1.8,DAA,United Nations Regional Centre for Peace and Disarmament in Africa,other_transfer_allocation_contributions,"[0.0, 230.99, 316.94, 407.37, 613.0]",4,data/trust-fund-schedules/stage1/tables/2019-p030-other-transfer-allocation-contributions-1.8.1-y273.csv
2019-p031-financial-position-1.9-y145,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,31,1.9,1.9,DBA,"Trust Fund for the United Nations Regional Centre for Peace, Disarmament and Development in Latin America",financial_position,"[0.0, 302.86, 399.46, 498.57, 613.0]",38,data/trust-fund-schedules/stage1/tables/2019-p031-financial-position-1.9-y145.csv
2019-p032-financial-performance-1.9-y114,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,32,1.9,1.9,DBA,"Trust Fund for the United Nations Regional Centre for Peace, Disarmament and Development in Latin America",financial_performance,"[0.0, 317.31, 409.51, 500.21, 613.0]",22,data/trust-fund-schedules/stage1/tables/2019-p032-financial-performance-1.9-y114.csv
2019-p033-voluntary-contribution-receivable-1.9.1-y086,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,33,1.9.1,1.9,DBA,"Trust Fund for the United Nations Regional Centre for Peace, Disarmament and Development in Latin America",voluntary_contribution_receivable,"[0.0, 207.58, 300.98, 401.34, 613.0]",6,data/trust-fund-schedules/stage1/tables/2019-p033-voluntary-contribution-receivable-1.9.1-y086.csv
2019-p033-voluntary-contribution-1.9.1-y185,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,33,1.9.1,1.9,DBA,"Trust Fund for the United Nations Regional Centre for Peace, Disarmament and Development in Latin America",voluntary_contribution,"[0.0, 197.88, 310.33, 408.78, 495.55, 613.0]",18,data/trust-fund-schedules/stage1/tables/2019-p033-voluntary-contribution-1.9.1-y185.csv
2019-p034-financial-position-1.10-y145,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,34,1.10,1.10,DFA,Trust Fund for the United Nations Regional Centre for Peace and Disarmament in Asia,financial_position,"[0.0, 308.64, 401.14, 496.17, 613.0]",38,data/trust-fund-schedules/stage1/tables/2019-p034-financial-position-1.10-y145.csv
2019-p035-financial-performance-1.10-y114,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,35,1.10,1.10,DFA,Trust Fund for the United Nations Regional Centre for Peace and Disarmament in Asia,financial_performance,"[0.0, 317.31, 409.51, 500.21, 613.0]",22,data/trust-fund-schedules/stage1/tables/2019-p035-financial-performance-1.10-y114.csv
2019-p036-voluntary-contribution-1.10.1-y086,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,36,1.10.1,1.10,DFA,Trust Fund for the United Nations Regional Centre for Peace and Disarmament in Asia,voluntary_contribution,"[0.0, 197.88, 310.33, 408.78, 495.55, 613.0]",14,data/trust-fund-schedules/stage1/tables/2019-p036-voluntary-contribution-1.10.1-y086.csv
2019-p037-financial-position-1.11-y145,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,37,1.11,1.11,DGA,Trust Fund for Global and Regional Disarmament Activities,financial_position,"[0.0, 302.86, 399.46, 498.57, 613.0]",41,data/trust-fund-schedules/stage1/tables/2019-p037-financial-position-1.11-y145.csv
2019-p038-financial-performance-1.11-y114,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,38,1.11,1.11,DGA,Trust Fund for Global and Regional Disarmament Activities,financial_performance,"[0.0, 317.31, 409.51, 500.21, 613.0]",22,data/trust-fund-schedules/stage1/tables/2019-p038-financial-performance-1.11-y114.csv
2019-p039-voluntary-contribution-receivable-1.11.1-y084,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,39,1.11.1,1.11,DGA,Trust Fund for Global and Regional Disarmament Activities,voluntary_contribution_receivable,"[0.0, 234.5, 323.02, 418.05, 613.0]",14,data/trust-fund-schedules/stage1/tables/2019-p039-voluntary-contribution-receivable-1.11.1-y084.csv
2019-p039-voluntary-contribution-1.11.1-y256,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,39,1.11.1,1.11,DGA,Trust Fund for Global and Regional Disarmament Activities,voluntary_contribution,"[0.0, 225.54, 331.75, 424.92, 507.24, 613.0]",33,data/trust-fund-schedules/stage1/tables/2019-p039-voluntary-contribution-1.11.1-y256.csv
2019-p040-financial-position-1.12-y145,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,40,1.12,1.12,DGT,Sub-account for Supporting the Implementation of the Arms Trade Treaty and Programme of Action,financial_position,"[0.0, 311.05, 403.55, 498.57, 613.0]",38,data/trust-fund-schedules/stage1/tables/2019-p040-financial-position-1.12-y145.csv
2019-p041-financial-performance-1.12-y114,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,41,1.12,1.12,DGT,Sub-account for Supporting the Implementation of the Arms Trade Treaty and Programme of Action,financial_performance,"[0.0, 317.31, 409.51, 500.21, 613.0]",22,data/trust-fund-schedules/stage1/tables/2019-p041-financial-performance-1.12-y114.csv
2019-p042-voluntary-contribution-1.12.1-y086,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,42,1.12.1,1.12,DGT,Sub-account for Supporting the Implementation of the Arms Trade Treaty and Programme of Action,voluntary_contribution,"[0.0, 197.88, 310.33, 408.78, 495.55, 613.0]",10,data/trust-fund-schedules/stage1/tables/2019-p042-voluntary-contribution-1.12.1-y086.csv
2019-p043-financial-position-1.13-y145,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,43,1.13,1.13,DJA,Trust Fund for the Establishment of a Joint Investigative Mechanism (gfj) pursuant to rkp`o OOPR (OMNR),financial_position,"[0.0, 311.04, 403.54, 498.57, 613.0]",39,data/trust-fund-schedules/stage1/tables/2019-p043-financial-position-1.13-y145.csv
2019-p044-financial-performance-1.13-y114,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,44,1.13,1.13,DJA,Trust Fund for the Establishment of a Joint Investigative Mechanism (gfj) pursuant to rkp`o OOPR (OMNR),financial_performance,"[0.0, 317.31, 409.51, 500.21, 613.0]",22,data/trust-fund-schedules/stage1/tables/2019-p044-financial-performance-1.13-y114.csv
2019-p045-voluntary-contribution-1.13.1-y086,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,45,1.13.1,1.13,DJA,Trust Fund for the Establishment of a Joint Investigative Mechanism (gfj) pursuant to rkp`o OOPR (OMNR),voluntary_contribution,"[0.0, 197.88, 310.33, 408.78, 495.55, 613.0]",14,data/trust-fund-schedules/stage1/tables/2019-p045-voluntary-contribution-1.13.1-y086.csv
2019-p046-financial-position-1.14-y145,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,46,1.14,1.14,DRA,United Nations Institute for Disarmament Research,financial_position,"[0.0, 302.86, 399.46, 498.57, 613.0]",39,data/trust-fund-schedules/stage1/tables/2019-p046-financial-position-1.14-y145.csv
2019-p047-financial-performance-1.14-y114,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,47,1.14,1.14,DRA,United Nations Institute for Disarmament Research,financial_performance,"[0.0, 317.31, 409.51, 500.21, 613.0]",22,data/trust-fund-schedules/stage1/tables/2019-p047-financial-performance-1.14-y114.csv
2019-p048-voluntary-contribution-receivable-1.14.1-y084,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,48,1.14.1,1.14,DRA,United Nations Institute for Disarmament Research,voluntary_contribution_receivable,"[0.0, 243.4, 329.53, 421.92, 613.0]",17,data/trust-fund-schedules/stage1/tables/2019-p048-voluntary-contribution-receivable-1.14.1-y084.csv
2019-p048-voluntary-contribution-1.14.1-y270,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,48,1.14.1,1.14,DRA,United Nations Institute for Disarmament Research,voluntary_contribution,"[0.0, 234.66, 338.21, 428.67, 508.44, 613.0]",36,data/trust-fund-schedules/stage1/tables/2019-p048-voluntary-contribution-1.14.1-y270.csv
2019-p048-other-transfer-allocation-internal-transfers-1.14.1-y640,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,48,1.14.1,1.14,DRA,United Nations Institute for Disarmament Research,other_transfer_allocation_internal_transfers,"[0.0, 254.98, 376.15, 613.0]",8,data/trust-fund-schedules/stage1/tables/2019-p048-other-transfer-allocation-internal-transfers-1.14.1-y640.csv
2019-p049-financial-position-1.15-y138,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,49,1.15,1.15,EER,Trust Fund in Support of the UN Coordinated Response to the Ebola Crisis,financial_position,"[0.0, 311.05, 403.55, 498.57, 613.0]",37,data/trust-fund-schedules/stage1/tables/2019-p049-financial-position-1.15-y138.csv
2019-p050-financial-performance-1.15-y114,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,50,1.15,1.15,EER,Trust Fund in Support of the UN Coordinated Response to the Ebola Crisis,financial_performance,"[0.0, 316.71, 409.21, 500.21, 613.0]",20,data/trust-fund-schedules/stage1/tables/2019-p050-financial-performance-1.15-y114.csv
2019-p051-financial-position-1.16-y148,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,51,1.16,1.16,GLA,Trust Fund in Support of the Office of the Special Envoy of the Secretary-General for the Great Lakes Region,financial_position,"[0.0, 311.04, 403.54, 498.57, 613.0]",38,data/trust-fund-schedules/stage1/tables/2019-p051-financial-position-1.16-y148.csv
2019-p052-financial-performance-1.16-y114,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,52,1.16,1.16,GLA,Trust Fund in Support of the Office of the Special Envoy of the Secretary-General for the Great Lakes Region,financial_performance,"[0.0, 316.71, 409.21, 500.21, 613.0]",21,data/trust-fund-schedules/stage1/tables/2019-p052-financial-performance-1.16-y114.csv
2019-p053-financial-position-1.17-y145,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,53,1.17,1.17,GYA,Trust Fund for United Nations Integrated Peace Building Office in Guinea Bissau (UNIOGBIS),financial_position,"[0.0, 311.04, 403.54, 498.57, 613.0]",37,data/trust-fund-schedules/stage1/tables/2019-p053-financial-position-1.17-y145.csv
2019-p054-financial-performance-1.17-y114,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,54,1.17,1.17,GYA,Trust Fund for United Nations Integrated Peace Building Office in Guinea Bissau (UNIOGBIS),financial_performance,"[0.0, 317.31, 409.51, 500.21, 613.0]",21,data/trust-fund-schedules/stage1/tables/2019-p054-financial-performance-1.17-y114.csv
2019-p055-other-transfer-allocation-contributions-1.17.1-y096,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,55,1.17.1,1.17,GYA,Trust Fund for United Nations Integrated Peace Building Office in Guinea Bissau (UNIOGBIS),other_transfer_allocation_contributions,"[0.0, 207.34, 300.99, 399.31, 613.0]",4,data/trust-fund-schedules/stage1/tables/2019-p055-other-transfer-allocation-contributions-1.17.1-y096.csv
2019-p056-financial-position-1.18-y138,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,56,1.18,1.18,HKA,Trust Fund in Support of the Political Transition in Haiti,financial_position,"[0.0, 311.05, 403.55, 498.57, 613.0]",38,data/trust-fund-schedules/stage1/tables/2019-p056-financial-position-1.18-y138.csv
2019-p057-financial-performance-1.18-y114,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,57,1.18,1.18,HKA,Trust Fund in Support of the Political Transition in Haiti,financial_performance,"[0.0, 317.31, 409.51, 500.21, 613.0]",22,data/trust-fund-schedules/stage1/tables/2019-p057-financial-performance-1.18-y114.csv
2019-p058-voluntary-contribution-1.18.1-y085,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,58,1.18.1,1.18,HKA,Trust Fund in Support of the Political Transition in Haiti,voluntary_contribution,"[0.0, 203.34, 313.0, 408.69, 492.84, 613.0]",8,data/trust-fund-schedules/stage1/tables/2019-p058-voluntary-contribution-1.18.1-y085.csv
2019-p059-financial-position-1.19-y138,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,59,1.19,1.19,JMS,Trust Fund for the AU-UN Joint Mediation Support Team (JMST) for Darfur,financial_position,"[0.0, 311.05, 403.55, 498.57, 613.0]",38,data/trust-fund-schedules/stage1/tables/2019-p059-financial-position-1.19-y138.csv
2019-p060-financial-performance-1.19-y114,2019,3875594.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2019,60,1.19,1.19,JMS,Trust Fund for the AU-UN Joint Mediation Support Team (JMST) for Darfur,financial_performance,"[0.0, 316.71, 409.21, 500.21, 613.0]",21,data/trust-fund-schedules/stage1/tables/2019-p060-financial-performance-1.19-y114.csv
